
          k = 0.5000 0.5000 0.5000 (135574 PWs)   bands (ev):

    -1.9470  -1.9470  -1.3963  -1.3963  -1.3963  -1.3963  -1.3963  -1.3963
    -0.8755  -0.8755  -0.8755  -0.8755  -0.8755  -0.8755  -0.4237  -0.4237
    -0.3167  -0.3167  -0.3167  -0.3167  -0.3167  -0.3167   0.1177   0.1177
     0.1177   0.1177   0.1177   0.1177   0.1177   0.1177   0.1177   0.1177
     0.1177   0.1177   0.3149   0.3149   0.3149   0.3149   0.3149   0.3149
     0.8379   0.8379   0.8379   0.8379   0.8379   0.8379   1.2340   1.2340
     1.2340   1.2340   1.2340   1.2340   1.4070   1.4070   1.4070   1.4070
     1.4070   1.4070   1.4070   1.4070   1.4070   1.4070   1.4070   1.4070
     3.0531   3.0531   3.0531   3.0531   3.0531   3.0531   3.0531   3.0531
     3.0531   3.0531   3.0531   3.0531   3.1564   3.1564   3.1564   3.1564
     3.1564   3.1564   3.3110   3.3110   3.3110   3.3110   3.3110   3.3110
     3.3873   3.3873   3.3873   3.3873   3.3873   3.3873   4.1540   4.1540
     4.2294   4.2294   4.2294   4.2294   4.2294   4.2294   4.2294   4.2294
     4.2294   4.2294   4.2294   4.2294   5.1645   5.1645   5.1645   5.1645
     5.1645   5.1645   5.5351   5.5351   5.5351   5.5351   5.5351   5.5351
     6.2140   6.2140   6.2140   6.2140   6.2140   6.2140   6.2140   6.2140
     6.2140   6.2140   6.2140   6.2140   6.2771   6.2771   6.2771   6.2771
     6.2771   6.2771   6.8601   6.8601   6.8601   6.8601   6.8601   6.8601
     6.9798   6.9798   6.9798   6.9798   6.9798   6.9798   6.9798   6.9798
     6.9798   6.9798   6.9798   6.9798   7.0240   7.0240   7.0240   7.0240
     7.0240   7.0240   7.3630   7.3630   7.3630   7.3630   7.3630   7.3630
     7.3630   7.3630   7.3630   7.3630   7.3630   7.3630   7.6338   7.6338
     7.6338   7.6338   7.6338   7.6338   7.6697   7.6697   7.6697   7.6697
     7.6697   7.6697   8.0522   8.0522   8.0522   8.0522   8.0522   8.0522
     8.0681   8.0681   8.0681   8.0681   8.0681   8.0681   8.1475   8.1475
     8.1475   8.1475   8.1475   8.1475   8.4488   8.4488   8.4488   8.4488
     8.4488   8.4488   8.4488   8.4488   8.4488   8.4488   8.4488   8.4488
     8.4826   8.4826   8.4826   8.4826   8.4826   8.4826   8.7800   8.7800
     8.8259   8.8259   8.8259   8.8259   8.8259   8.8259   9.1031   9.1031
     9.1031   9.1031   9.1031   9.1031   9.1787   9.1787   9.1787   9.1787
     9.1787   9.1787   9.3280   9.3280   9.3280   9.3280   9.6608   9.6608
     9.6608   9.6608   9.6608   9.6608  10.1734  10.1734  10.1734  10.1734
    11.6106  11.6106  11.6106  11.6106  11.6106  11.6106  12.1459  12.1459
    12.1459  12.1459  12.1459  12.1459  12.4817  12.4817  12.6575  12.6575
    12.6575  12.6575  12.6575  12.6575  12.7363  12.7363  12.7363  12.7363
    12.7363  12.7363  13.0616  13.0616  13.0616  13.0616  13.0616  13.0616
    13.1009  13.1009  13.1009  13.1009  13.1009  13.1009  13.2090  13.2090
    13.2090  13.2090  13.2090  13.2090  13.2090  13.2090  13.2090  13.2090
    13.2090  13.2090  13.5711  13.5711  13.7001  13.7001  13.7001  13.7001
    13.7001  13.7001  13.7199  13.7199  13.7199  13.7199  13.7199  13.7199
    13.8002  13.8002  13.8002  13.8002  13.8002  13.8002  13.8002  13.8002
    13.8002  13.8002  13.8002  13.8002  14.3309  14.3309  14.3309  14.3309
    14.5108  14.5108  14.5108  14.5108  14.5108  14.5108  14.5401  14.5401
    14.5401  14.5401  14.5401  14.5401  14.5401  14.5401  14.5401  14.5401
    14.5401  14.5401  14.6006  14.6006  14.6006  14.6006  14.8841  14.8841
    14.8841  14.8841  14.8841  14.8841  15.0114  15.0114  15.0114  15.0114
    15.0114  15.0114  15.0128  15.0128  15.0128  15.0128  15.0128  15.0128
    15.1835  15.1835  15.1835  15.1835  15.1835  15.1835  15.1835  15.1835
    15.1835  15.1835  15.1835  15.1835  15.2670  15.2670  15.2670  15.2670
    15.2670  15.2670  15.6344  15.6344  15.6344  15.6344  15.6344  15.6344
    15.8837  15.8837  15.9239  15.9239  15.9239  15.9239  15.9239  15.9239
    16.1073  16.1073  16.1073  16.1073  16.1073  16.1073  16.1073  16.1073
    16.1073  16.1073  16.1073  16.1073  16.4520  16.4520  16.4520  16.4520
    16.4520  16.4520  16.5582  16.5582  16.5582  16.5582  16.5582  16.5582
    16.5582  16.5582  16.5582  16.5582  16.5582  16.5582  16.8502  16.8502
    16.8502  16.8502  16.8502  16.8502  17.3487  17.3487  17.3487  17.3487
    17.3487  17.3487  17.3696  17.3696  17.3696  17.3696  17.3696  17.3696
    17.3696  17.3696  17.3696  17.3696  17.3696  17.3696  17.5358  17.5358
    17.5358  17.5358  17.5358  17.5358  17.5549  17.5549  17.5549  17.5549
    17.5549  17.5549  17.8445  17.8445  17.8445  17.8445  17.8445  17.8445
    17.9786  17.9786  17.9786  17.9786  18.4668  18.4668  18.4668  18.4668
    18.4668  18.4668  18.7351  18.7351  18.8011  18.8011  18.8011  18.8011
    18.8011  18.8012  18.8329  18.8329  18.8329  18.8329  18.8329  18.8330
    18.8777  18.8777  18.8777  18.8777  18.8777  18.8777  18.8777  18.8777
